项目名称,项目URL,提交ID,提交者,提交时间,提交信息,提交链接
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,693fa10,UberGuidoZ,2025-05-08T08:47:20Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/693fa10e4b0884fb8c74755c128ef7b0afd25584
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,767516b,UberGuidoZ,2025-05-06T18:00:45Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/767516b963232695bc91044ac9533cfd5c3ac7a0
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,1a75a91,UberGuidoZ,2025-05-05T05:11:46Z,Merge pull request #658 from RogueMaster/main,https://github.com/UberGuidoZ/Flipper/commit/1a75a91334560360953a6a3044d62d34c20fa3e7
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,3e3b963,RogueMaster,2025-05-05T04:32:34Z,RM FAP UPDATES,https://github.com/UberGuidoZ/Flipper/commit/3e3b963f13e51a6b40e0118c327f92e645eca976
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,a9bdcc2,RogueMaster,2025-05-05T04:31:01Z,Merge branch 'main' into mainRM,https://github.com/UberGuidoZ/Flipper/commit/a9bdcc241f52b3d7e7197e7596ac68219b73377b
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,9df9695,UberGuidoZ,2025-05-04T03:00:40Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/9df9695d4e18c697ccf67adc8cddded31e1fd1c3
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,9939488,UberGuidoZ,2025-05-01T18:30:40Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/9939488adae2db03f9dd158882769644ac7d013b
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,22c047a,RogueMaster,2025-04-27T03:15:05Z,RM FAP UPDATES v86.0,https://github.com/UberGuidoZ/Flipper/commit/22c047a84ef852db1d1c576e843815123b095a1b
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,70e875f,RogueMaster,2025-04-27T03:13:53Z,New Apps In This Release! RM FAP UPDATES v86.0,https://github.com/UberGuidoZ/Flipper/commit/70e875f43310fac244771f5aff59f04d541aba0b
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,70a6d5b,RogueMaster,2025-04-27T03:12:17Z,Remove Old FAPs,https://github.com/UberGuidoZ/Flipper/commit/70a6d5b58bbd26178e9c56055585a86b239b7326
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,db7a583,UberGuidoZ,2025-04-20T18:30:39Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/db7a583391c10b23e8a8bb43e4bbf5a693554c12
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,69f7c57,UberGuidoZ,2025-04-20T18:00:39Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/69f7c57709e550cb81698d85c3ce4732ca43a7ca
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,9755d39,UberGuidoZ,2025-04-20T17:44:41Z,Merge pull request #646 from mpw96/mpw/lights  add light switching,https://github.com/UberGuidoZ/Flipper/commit/9755d39ed293c43cea04c5e40d8734989b779a57
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,06c5655,UberGuidoZ,2025-04-20T17:44:15Z,Merge pull request #650 from boycesm/Update-Picture  Updated Picture to Current Publication,https://github.com/UberGuidoZ/Flipper/commit/06c5655b2e308b4f29e2be9493a6a8f5da6d8a6c
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,6fd6088,UberGuidoZ,2025-04-20T13:00:38Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/6fd6088de7ea2bfdf1f536021bafca58478a3958
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,0337ea1,UberGuidoZ,2025-04-18T11:30:38Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/0337ea176a4d5ab47043e99c27c8c62ff44c4ce8
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,5011d1a,UberGuidoZ,2025-04-18T11:00:39Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/5011d1a6a0a02987a5f23dacc43ff3d1fb51342b
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,49bb9a6,UberGuidoZ,2025-04-18T00:00:39Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/49bb9a6634e76be94c53d461a7da0905833b2fc5
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,195f0f7,UberGuidoZ,2025-04-13T16:00:42Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/195f0f714a09e11d64369d729fb4c2050975f196
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,c7c0299,UberGuidoZ,2025-03-30T03:01:09Z,Merge pull request #655 from RogueMaster/main,https://github.com/UberGuidoZ/Flipper/commit/c7c02991891cb48d2151f7fda1dce2aa1a2f7a5a
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,a0ed809,RogueMaster,2025-03-30T00:34:26Z,RM FAP UPDATES v82.1,https://github.com/UberGuidoZ/Flipper/commit/a0ed8099ef7850df7f5d556cb8dcd3a8466b3537
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,ce2e7a1,UberGuidoZ,2025-03-27T06:30:38Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/ce2e7a111c94f058912819590685cf21b2a6af27
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,a672a57,UberGuidoZ,2025-03-20T21:02:50Z,Merge pull request #652 from RogueMaster/main,https://github.com/UberGuidoZ/Flipper/commit/a672a573cf35b6706a46f64664db28b750456ff6
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,8c9e081,RogueMaster,2025-03-17T03:46:49Z,RM FAP UPDATES,https://github.com/UberGuidoZ/Flipper/commit/8c9e08192a33ebcbd0583a040c9ef544a900d461
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,282938e,RogueMaster,2025-03-04T23:05:30Z,Merge branch 'main' into mainRM,https://github.com/UberGuidoZ/Flipper/commit/282938efc3ddcdfc12148ff15f1c9ad5188eef59
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,a1bb666,RogueMaster,2025-03-04T23:03:37Z,RM FAP UPDATES v82.1,https://github.com/UberGuidoZ/Flipper/commit/a1bb666dd78cadf1927b2660398453056761579f
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,f59ae01,badmoon,2025-02-27T02:34:10Z,Updated Picture to Current Publication,https://github.com/UberGuidoZ/Flipper/commit/f59ae013d24811807efa1df5f71650981e4ecb28
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,c7464cd,UberGuidoZ,2025-02-23T09:16:42Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/c7464cda5687b0152cb6c992a05331ba51e350fd
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,93a367d,UberGuidoZ,2025-02-20T05:16:54Z,Updated submodule,https://github.com/UberGuidoZ/Flipper/commit/93a367d19be7f6c085eb007acc84234340ea2093
UberGuidoZ/Flipper,https://github.com/UberGuidoZ/Flipper,21a55e5,UberGuidoZ,2025-02-19T06:08:17Z,Merge pull request #648 from RogueMaster/main,https://github.com/UberGuidoZ/Flipper/commit/21a55e5dcfc744a6c0b2515e43dc28db62a7a473
