项目名称,提交ID,提交时间,总变化行数
openwrt/openwrt,26ba9b6,2025-10-08T21:00:44Z,16
openwrt/openwrt,59ecc11,2025-10-08T12:42:42Z,2
openwrt/openwrt,ff1419f,2025-10-07T14:54:55Z,190
openwrt/openwrt,5baaee8,2025-10-07T14:53:32Z,27
openwrt/openwrt,29014b5,2025-10-07T14:53:32Z,210
openwrt/openwrt,fb1e8a4,2025-10-04T22:22:58Z,183
openwrt/openwrt,011890a,2025-10-02T13:49:17Z,210
openwrt/openwrt,23a070d,2025-10-01T10:04:26Z,187
openwrt/openwrt,80ba925,2025-09-28T15:10:01Z,2
openwrt/openwrt,5205c0c,2025-09-25T20:44:10Z,1181
openwrt/openwrt,9d2882f,2025-09-25T12:47:32Z,1
openwrt/openwrt,705f7ad,2025-09-25T12:47:12Z,21
openwrt/openwrt,aec7153,2025-09-25T12:43:36Z,35
openwrt/openwrt,bcae238,2025-09-25T11:45:11Z,1
openwrt/openwrt,9fc6c03,2025-09-25T11:44:50Z,15
openwrt/openwrt,ce058f2,2025-09-25T11:43:09Z,826
openwrt/openwrt,23f9fa7,2025-09-25T10:52:19Z,1
openwrt/openwrt,ef25e16,2025-09-25T10:51:40Z,22
openwrt/openwrt,c55173a,2025-09-25T08:20:36Z,0
openwrt/openwrt,ef49247,2025-09-25T08:20:36Z,560
openwrt/openwrt,88a404a,2025-09-24T10:24:26Z,36377
openwrt/openwrt,f614322,2025-09-18T23:15:02Z,26
openwrt/openwrt,46ab9f3,2025-09-18T18:32:41Z,459
openwrt/openwrt,ea6ee93,2025-09-18T11:08:52Z,85
openwrt/openwrt,63bf77b,2025-09-12T03:49:13Z,2
openwrt/openwrt,485f9b0,2025-09-11T14:40:20Z,3
openwrt/openwrt,9b7ffed,2025-09-04T12:36:56Z,1
openwrt/openwrt,eb71d10,2025-09-04T12:36:56Z,99
openwrt/openwrt,c9e7f32,2025-09-04T02:01:49Z,128
openwrt/openwrt,5b263f3,2025-08-31T21:01:55Z,68
openwrt/openwrt,fdc424c,2025-08-14T15:48:14Z,14
openwrt/openwrt,3c95a60,2025-08-13T13:44:12Z,130
openwrt/openwrt,ac6bd84,2025-08-13T13:28:32Z,125
openwrt/openwrt,401c0a0,2025-08-12T18:47:28Z,687
openwrt/openwrt,08c8bee,2025-08-02T22:42:44Z,73
openwrt/openwrt,e61b152,2025-08-02T22:12:33Z,1
openwrt/openwrt,3896539,2025-08-02T21:52:28Z,0
openwrt/openwrt,602f12d,2025-08-02T21:52:28Z,1910
openwrt/openwrt,6c3eea4,2025-07-27T17:19:42Z,2
openwrt/openwrt,ef9f45e,2025-07-27T17:08:38Z,133
openwrt/openwrt,e67017d,2025-07-27T03:05:33Z,0
openwrt/openwrt,dc94367,2025-07-27T03:05:33Z,13618
openwrt/openwrt,dd8307e,2025-07-21T12:54:15Z,15
openwrt/openwrt,8fff054,2025-07-21T11:14:27Z,26
openwrt/openwrt,5f07bb4,2025-07-21T09:32:28Z,13
openwrt/openwrt,f45c5c2,2025-07-20T08:12:19Z,3
openwrt/openwrt,5f190fe,2025-07-19T21:27:49Z,1
openwrt/openwrt,1f3ad12,2025-07-19T21:25:53Z,1291
openwrt/openwrt,00c417b,2025-07-19T21:25:53Z,0
openwrt/openwrt,dc420ac,2025-07-15T22:44:25Z,48
openwrt/openwrt,1c7ec8a,2025-06-19T12:07:34Z,78
openwrt/openwrt,741689a,2025-06-08T00:35:33Z,186
openwrt/openwrt,579d465,2025-05-25T21:20:28Z,249
openwrt/openwrt,66672e7,2025-05-25T21:17:22Z,26
openwrt/openwrt,592d4e6,2025-05-25T21:07:00Z,29
openwrt/openwrt,099807b,2025-05-25T00:11:32Z,26
openwrt/openwrt,68f0988,2025-05-20T15:07:19Z,2
openwrt/openwrt,7f05a9a,2025-05-01T17:06:20Z,5
openwrt/openwrt,5d7107e,2025-05-01T16:46:35Z,15
openwrt/openwrt,0853ffc,2025-05-01T16:18:20Z,20
openwrt/openwrt,e867131,2025-05-01T16:14:10Z,1
openwrt/openwrt,0f198be,2025-05-01T14:30:39Z,421
openwrt/openwrt,21fcb09,2025-05-01T14:30:39Z,0
openwrt/openwrt,344bb7f,2025-04-25T03:03:56Z,706
openwrt/openwrt,69918d1,2025-03-11T15:15:20Z,34
openwrt/openwrt,3b14ace,2025-03-10T15:15:38Z,9
openwrt/openwrt,c2c3846,2025-01-17T20:18:20Z,143
openwrt/openwrt,4ffd5aa,2024-11-03T22:11:30Z,227
openwrt/openwrt,15ef024,2024-10-24T16:17:43Z,445
openwrt/openwrt,be7aa5b,2024-10-24T12:19:43Z,213
openwrt/openwrt,66a7e04,2024-09-11T22:44:30Z,49
openwrt/openwrt,eed995d,2024-09-04T00:07:49Z,152
openwrt/openwrt,75b9fae,2024-09-04T00:07:49Z,35
openwrt/openwrt,55b5e44,2024-06-22T17:46:07Z,34
openwrt/openwrt,5e3a602,2024-06-15T22:13:07Z,81
openwrt/openwrt,e5b86c2,2024-06-14T18:50:06Z,42
openwrt/openwrt,b182f2e,2024-02-17T05:27:05Z,70
openwrt/openwrt,557c174,2023-05-10T01:53:34Z,15
